17657,Metchosin,Noah Martin,Male,44,40000.00,2024-02-17,0-1 Miles
17658,Santa Cruz,Jade Howard,Female,91,20000.00,2024-08-26,1-2 Miles
17659,Burien,Jodi Tang,Female,53,60000.00,2024-08-04,1-2 Miles
17660,Berkeley,Seth Young,Male,53,60000.00,2024-08-07,1-2 Miles
17661,Los Angeles,Natalie Smith,Female,65,40000.00,2024-08-06,1-2 Miles
17662,Santa Monica,Jose Washington,Male,60,40000.00,2024-08-04,1-2 Miles
17663,Burlingame,Elizabeth Hayes,Female,59,30000.00,2024-03-23,0-1 Miles
17664,Grossmont,Devin Robinson,Male,54,30000.00,2024-06-04,1-2 Miles
17665,Oregon City,Zachary Jenkins,Male,65,30000.00,2024-11-03,0-1 Miles
17666,Lincoln Acres,Steven Torres,Male,59,40000.00,2024-08-27,1-2 Miles
17667,Burbank,Jaime Rai,Male,64,40000.00,2024-08-15,1-2 Miles
17668,Santa Monica,Eduardo Peterson,Male,63,30000.00,2024-06-24,1-2 Miles
17669,Sedro Woolley,Olivia Rivera,Female,63,30000.00,2024-06-22,0-1 Miles
17670,Lemon Grove,Gabrielle Alexander,Female,63,30000.00,2024-06-05,1-2 Miles
17671,San Diego,Emma Stewart,Female,63,30000.00,2024-06-13,1-2 Miles
17672,Renton,Thomas Coleman,Male,63,30000.00,2024-06-13,0-1 Miles
17673,Mill Valley,Amber Scott,Female,64,40000.00,2025-01-12,1-2 Miles
17674,Beverly Hills,Kevin Wang,Male,46,30000.00,2024-09-18,0-1 Miles
17675,Bellingham,Rosa Li,Female,63,30000.00,2024-10-27,0-1 Miles
17676,Bellflower,Eugene Yang,Male,63,30000.00,2024-06-01,0-1 Miles
17677,Beaverton,Lawrence Hernandez,Male,61,40000.00,2024-07-31,1-2 Miles
17678,Bellflower,Julio Blanco,Male,62,40000.00,2024-09-01,1-2 Miles
17679,Bellingham,Joe Mehta,Male,61,40000.00,2024-10-19,0-1 Miles
17680,Royal Oak,Mackenzie Gray,Female,62,40000.00,2024-08-19,0-1 Miles
17681,Berkeley,Robert Carter,Male,50,40000.00,2024-09-16,1-2 Miles
17682,Bellingham,Anna Ramirez,Female,56,80000.00,2024-07-08,0-1 Miles
17683,Lincoln Acres,Jenna Evans,Female,45,80000.00,2024-03-08,0-1 Miles
17684,Bellflower,Leslie Gomez,Female,61,80000.00,2024-11-17,0-1 Miles
17685,Beaverton,Diana Torres,Female,62,80000.00,2024-02-01,0-1 Miles
17686,N. Vancouver,Jack Griffin,Male,61,60000.00,2024-05-08,1-2 Miles
17687,Redmond,Miguel Turner,Male,61,60000.00,2024-12-05,0-1 Miles
17688,Bellingham,Pedro Subram,Male,60,60000.00,2024-08-24,0-1 Miles
17689,Renton,Mary Young,Female,48,50000.00,2024-07-14,0-1 Miles
17690,Chula Vista,Jenna Gonzalez,Female,47,50000.00,2024-09-02,1-2 Miles
17691,Royal Oak,Alexandria Bradley,Female,47,50000.00,2024-11-09,1-2 Miles
17692,Bellingham,Emily Smith,Female,46,50000.00,2024-09-04,0-1 Miles
17693,Redmond,Justin Jenkins,Male,41,50000.00,2024-03-30,1-2 Miles
17694,Lincoln Acres,Joan Carter,Female,41,50000.00,2024-04-19,1-2 Miles
17695,San Carlos,Hunter Washington,Male,47,50000.00,2024-05-02,1-2 Miles
17696,San Gabriel,Madison Simmons,Female,47,50000.00,2024-07-09,1-2 Miles
17697,Downey,Nathaniel Gray,Male,47,50000.00,2025-01-23,1-2 Miles
17698,Spring Valley,Xavier Butler,Male,48,60000.00,2024-05-04,1-2 Miles
17699,Lake Oswego,Jesse Bell,Male,43,60000.00,2024-07-02,0-1 Miles
17700,Maidenhead,Hector Torres,Male,47,10000.00,2023-07-02,0-1 Miles
17701,Warrington,Cassidy Washington,Female,50,10000.00,2024-02-04,0-1 Miles
17702,York,Jack King,Male,46,10000.00,2024-04-03,0-1 Miles
17703,Dunkerque,Pamela Fernandez,Female,54,10000.00,2024-05-31,0-1 Miles
17704,Essen,Nelson Moreno,Male,58,10000.00,2024-04-04,0-1 Miles
17705,Warrington,Kelvin Guo,Male,57,20000.00,2024-02-19,0-1 Miles
17706,Runcorn,Gabriel Coleman,Male,53,10000.00,2024-06-02,0-1 Miles
17707,Hannover,Mindy Deng,Female,58,10000.00,2024-07-23,0-1 Miles
17708,Gloucestershire,Timothy Sneath,Male,59,20000.00,2024-11-13,0-1 Miles
17709,Esher-Molesey,Martin Raman,Male,53,20000.00,2024-03-23,0-1 Miles
17710,Peterborough,Natalie Stewart,Female,83,30000.00,2024-05-07,0-1 Miles
17711,Paris,Kristin Luo,Female,59,20000.00,2024-07-05,0-1 Miles
17712,Versailles,Gary Blanco,Male,62,10000.00,2024-07-13,0-1 Miles
17713,Saint-Denis,David Johnson,Male,63,10000.00,2024-04-19,0-1 Miles
17714,Lille,Tanya Gutierrez,Female,58,20000.00,2023-07-12,0-1 Miles
17715,Gloucestershire,Rafael Pal,Male,64,20000.00,2023-07-10,0-1 Miles
17716,Paris,Cesar Gonzalez,Male,64,20000.00,2023-07-06,0-1 Miles
17717,Watford,Jeremiah Miller,Male,60,10000.00,2023-07-22,0-1 Miles
17718,Frankfurt,Lindsay Jai,Female,83,20000.00,2024-07-19,0-1 Miles
17719,Lieusaint,Vincent Gao,Male,81,10000.00,2025-01-19,2-5 Miles
17720,York,Deanna Diaz,Female,81,30000.00,2023-07-17,0-1 Miles
17721,Croix,Cheryl Alan,Female,74,10000.00,2024-03-29,2-5 Miles
17722,Frankfurt am Main,Jerome Serrano,Male,77,20000.00,2023-09-15,0-1 Miles
17723,Gloucestershire,Johnathan Malhotra,Male,72,30000.00,2024-03-09,0-1 Miles
17724,Port Macquarie,Sheila Blanco,Female,40,10000.00,2024-08-11,2-5 Miles
17725,Melbourne,Daniel Martinez,Male,39,10000.00,2022-04-19,1-2 Miles
17726,Melton,Caroline Griffin,Female,39,10000.00,2022-04-29,1-2 Miles
17727,Melbourne,Monique Gill,Female,40,10000.00,2024-04-05,2-5 Miles
17728,Coffs Harbour,Maria Perry,Female,42,10000.00,2022-04-01,0-1 Miles
17729,Darlinghurst,Edgar Garcia,Male,42,10000.00,2024-04-02,0-1 Miles
17730,Geelong,Bridget Tang,Female,41,10000.00,2022-04-11,2-5 Miles
17731,Newcastle,Tracy Sharma,Female,42,10000.00,2024-12-05,1-2 Miles
17732,Newcastle,Allen Rodriguez,Male,40,20000.00,2022-04-07,0-1 Miles
17733,Malabar,Alberto Gill,Male,40,20000.00,2022-04-12,0-1 Miles
17734,Bendigo,Leah Sun,Female,42,20000.00,2022-04-28,0-1 Miles
17735,Townsville,Connor Yang,Male,43,10000.00,2022-04-28,2-5 Miles
17736,Melton,Kristine Vazquez,Female,42,10000.00,2022-04-09,1-2 Miles
17737,Versailles,Nicole Gonzales,Female,71,20000.00,2024-06-02,1-2 Miles
17738,Berlin,Nicolas Deng,Male,77,20000.00,2024-02-21,1-2 Miles
17739,Bobigny,Colin Cai,Male,53,20000.00,2023-07-22,0-1 Miles
17740,Les Ulis,Colleen Liang,Female,53,20000.00,2024-03-26,1-2 Miles
17741,Eilenburg,Alvin Xu,Male,59,30000.00,2023-09-13,0-1 Miles
17742,Sulzbach Taunus,Randall Romero,Male,59,30000.00,2023-09-08,0-1 Miles
17743,London,Gerald Gomez,Male,42,30000.00,2023-07-03,0-1 Miles
17744,Peterborough,Chad Nath,Male,59,30000.00,2023-07-28,0-1 Miles
17745,Hamburg,Tanya Suarez,Female,60,20000.00,2024-06-10,1-2 Miles
17746,Hannover,Cedric Nath,Male,60,20000.00,2024-04-01,1-2 Miles
17747,Wokingham,Franklin Xie,Male,59,30000.00,2023-07-28,0-1 Miles
17748,Lieusaint,Geoffrey Kapoor,Male,50,10000.00,2024-08-16,1-2 Miles
17749,Morangis,Leah Wu,Female,55,10000.00,2024-08-06,2-5 Miles
17750,Birmingham,Shawna Jai,Female,60,20000.00,2023-07-04,0-1 Miles
17751,Dunkerque,Isaiah Bailey,Male,61,20000.00,2024-05-17,2-5 Miles
17752,Paris,Deanna Hernandez,Female,62,20000.00,2023-08-20,2-5 Miles
17753,Esher-Molesey,Kendra Sanz,Female,60,30000.00,2023-07-06,0-1 Miles
17754,Metz,Stephanie King,Female,54,30000.00,2023-08-16,0-1 Miles
17755,Esher-Molesey,Zoe Cox,Female,60,30000.00,2023-07-11,0-1 Miles
17756,Colombes,Jill Ashe,Female,62,30000.00,2023-08-17,0-1 Miles
17757,Kirkby,Seth Hayes,Male,44,20000.00,2024-10-01,2-5 Miles
17758,Dresden,Linda Gill,Female,50,20000.00,2024-07-26,1-2 Miles
17759,Paris,Kristopher Sanchez,Male,44,20000.00,2024-06-11,2-5 Miles
17760,Esher-Molesey,Diana Romero,Female,44,20000.00,2024-10-16,2-5 Miles
17761,Duesseldorf,Kristopher Sai,Male,44,30000.00,2023-08-31,0-1 Miles
17762,Hamburg,Rachel Rodriguez,Female,51,10000.00,2023-08-31,0-1 Miles
17763,Reading,Jacquelyn Martin,Female,50,20000.00,2024-05-15,2-5 Miles
17764,Essen,Terrance Garcia,Male,45,30000.00,2023-10-21,0-1 Miles
17765,Frankfurt am Main,Valerie Zhang,Female,51,30000.00,2023-10-25,1-2 Miles
17766,Paris,Jake Xu,Male,50,40000.00,2023-08-07,0-1 Miles
17767,Orleans,Tommy Raje,Male,50,40000.00,2023-08-07,0-1 Miles
17768,Saarlouis,Luis Parker,Male,62,10000.00,2023-10-24,0-1 Miles
17769,Werne,Nathan Martin,Male,62,10000.00,2023-10-27,0-1 Miles
17770,Lille,Grant Xie,Male,62,10000.00,2023-09-14,0-1 Miles
17771,Chatou,Holly Chandra,Female,62,10000.00,2024-02-06,0-1 Miles
17772,London,Leonard Andersen,Male,62,20000.00,2023-07-12,2-5 Miles
17773,Drancy,Crystal Lin,Female,52,10000.00,2023-10-26,0-1 Miles
17774,Dresden,Brandi Gutierrez,Female,41,20000.00,2025-01-16,2-5 Miles
17775,Courbevoie,Ricky Moreno,Male,46,20000.00,2023-10-01,1-2 Miles
17776,London,Diana Jimenez,Female,51,20000.00,2024-05-19,0-1 Miles
17777,Berlin,Armando Alvarez,Male,52,30000.00,2023-10-27,1-2 Miles
17778,Boulogne-Billancourt,Kari Prasad,Female,46,40000.00,2023-10-17,0-1 Miles
17779,Drancy,Madison Patterson,Female,52,40000.00,2023-11-08,0-1 Miles
17780,Tremblay-en-France,Alisha Huang,Female,52,40000.00,2023-11-16,0-1 Miles
17781,Dresden,Jake She,Male,52,40000.00,2023-10-08,0-1 Miles
17782,London,Casey Shan,Female,51,40000.00,2023-07-28,0-1 Miles
17783,Hamburg,Tracy Jai,Female,52,10000.00,2024-03-21,0-1 Miles
17784,Paderborn,Mayra Patel,Female,53,10000.00,2023-10-12,0-1 Miles
17785,Maidenhead,Pedro Chapman,Male,47,20000.00,2024-02-26,2-5 Miles
17786,Newcastle upon Tyne,Kathleen Gutierrez,Female,47,20000.00,2024-02-10,0-1 Miles
17787,Paris,Alejandro Zhao,Male,52,20000.00,2023-11-01,1-2 Miles
17788,Berlin,Jeffery Liu,Male,47,20000.00,2024-04-01,2-5 Miles
17789,Frankfurt,Kari Dominguez,Female,53,30000.00,2023-09-28,1-2 Miles
17790,Wokingham,Darryl Ye,Male,47,30000.00,2023-08-16,0-1 Miles
17791,Neunkirchen,Sydney Davis,Female,52,30000.00,2024-06-12,2-5 Miles
17792,Newcastle upon Tyne,Bridget Andersen,Female,52,40000.00,2023-08-05,0-1 Miles
17793,York,Kathleen Alvarez,Female,41,40000.00,2023-08-07,0-1 Miles
17794,London,Theodore Rowe,Male,54,30000.00,2023-08-23,2-5 Miles
17795,Gateshead,Jaime Diaz,Female,53,30000.00,2023-08-03,0-1 Miles
17796,Werne,Eduardo Taylor,Male,54,10000.00,2023-09-30,0-1 Miles
17797,Stuttgart,Ebony Martinez,Female,54,20000.00,2024-08-02,0-1 Miles
17798,Peterborough,Robin Ortega,Female,55,20000.00,2023-08-24,0-1 Miles
17799,Ingolstadt,Alejandro Guo,Male,55,20000.00,2023-10-08,0-1 Miles
17800,Chatou,Robyn Alonso,Female,55,20000.00,2024-07-17,0-1 Miles
17801,Orly,Shannon He,Female,49,20000.00,2024-11-23,0-1 Miles
17802,Hof,Erick Arun,Male,55,10000.00,2024-06-16,0-1 Miles
17803,Peterborough,Renee Hernandez,Female,50,10000.00,2023-08-21,0-1 Miles
17804,Erlangen,Melody Torres,Female,56,10000.00,2024-06-27,0-1 Miles
17805,Metz,Carlos Young,Male,55,20000.00,2024-05-30,0-1 Miles
17806,Darmstadt,Omar Kumar,Male,56,20000.00,2024-02-17,0-1 Miles
17807,Milton Keynes,Philip Sanz,Male,56,20000.00,2024-09-30,0-1 Miles
17808,York,Raquel Alvarez,Female,57,10000.00,2024-02-23,0-1 Miles
17809,Orleans,Josue Blanco,Male,51,10000.00,2024-07-05,0-1 Miles
17810,Warrington,Frederick Prasad,Male,57,10000.00,2024-02-23,0-1 Miles
17811,Stuttgart,Stacy Hernandez,Female,53,40000.00,2023-10-14,0-1 Miles
17812,Kirkby,Casey Nara,Female,54,40000.00,2023-08-16,0-1 Miles
17813,Woolston,Jay Nicholls,Male,57,30000.00,2023-08-23,0-1 Miles
17814,London,Michele Pal,Female,51,30000.00,2024-02-25,0-1 Miles
17815,Bury,Ronnie Ma,Male,52,30000.00,2023-08-11,2-5 Miles
17816,Paris,Kathryn Raje,Female,86,20000.00,2024-07-01,2-5 Miles
17817,München,Felicia Gutierrez,Female,86,30000.00,2024-11-21,2-5 Miles
17818,Salzgitter,Dale Yuan,Male,54,40000.00,2024-09-16,0-1 Miles
17819,Cheltenham,Arthur Rana,Male,54,40000.00,2025-01-12,0-1 Miles
17820,Peterborough,Emma Morris,Female,54,40000.00,2024-04-18,0-1 Miles
17821,London,Marvin Gill,Male,44,40000.00,2024-04-18,0-1 Miles
17822,Bobigny,Michelle Cooper,Female,57,30000.00,2024-09-02,0-1 Miles
17823,Suresnes,Ramon Gao,Male,57,30000.00,2024-08-02,0-1 Miles
17824,Berlin,Mario Pal,Male,57,30000.00,2023-09-28,0-1 Miles
17825,Ingolstadt,Clayton Li,Male,56,40000.00,2023-10-21,0-1 Miles
17826,Lille,Paige Morgan,Female,44,10000.00,2024-11-28,0-1 Miles
17827,Versailles,Maria Coleman,Female,40,20000.00,2023-11-10,0-1 Miles
17828,London,Valerie Zhou,Female,45,40000.00,2023-08-08,0-1 Miles
17829,Watford,Audrey Gutierrez,Female,56,40000.00,2023-08-03,0-1 Miles
17830,Dunkerque,Carlos Scott,Male,57,30000.00,2023-11-01,0-1 Miles
17831,Roubaix,Noah Long,Male,52,30000.00,2023-11-01,0-1 Miles
17832,Neunkirchen,Cameron Sharma,Male,57,30000.00,2024-08-13,2-5 Miles
17833,Frankfurt am Main,Monique Suarez,Female,52,40000.00,2023-10-10,0-1 Miles
17834,Paris,Michele Gill,Female,57,40000.00,2023-11-21,0-1 Miles
17835,London,Francisco Perez,Male,42,30000.00,2024-08-25,0-1 Miles
17836,Cergy,Jacquelyn Ramos,Female,42,20000.00,2024-08-19,2-5 Miles
17837,Kassel,Mayra Garcia,Female,42,30000.00,2024-07-26,2-5 Miles
17838,High Wycombe,Jill Blanco,Female,44,10000.00,2024-05-15,0-1 Miles
17839,Oxon,Christine Chander,Female,39,10000.00,2024-04-04,0-1 Miles
17840,Watford,Larry Hernandez,Male,44,10000.00,2024-04-01,0-1 Miles
17841,London,Walter Navarro,Male,43,30000.00,2023-08-26,0-1 Miles
17842,Dunkerque,Isaiah Ward,Male,44,20000.00,2024-03-19,2-5 Miles
17843,Morangis,Kelli Shan,Female,46,10000.00,2024-04-28,0-1 Miles
17844,London,Martha Zeng,Female,45,10000.00,2024-03-03,0-1 Miles
17845,München,Ebony Diaz,Female,40,20000.00,2024-03-05,1-2 Miles
17846,Boulogne-sur-Mer,Alejandro Chavez,Male,45,30000.00,2024-07-30,0-1 Miles
17847,Bottrop,Logan Lee,Male,45,30000.00,2023-10-05,2-5 Miles
17848,Dresden,Jaime Yuan,Male,45,30000.00,2023-10-09,2-5 Miles
17849,London,Wesley He,Male,44,40000.00,2023-08-10,1-2 Miles
17850,Colomiers,Alvin Shen,Male,47,10000.00,2024-02-16,0-1 Miles
17851,Hof,Warren Tang,Male,41,10000.00,2025-01-26,1-2 Miles
17852,Berlin,Lindsey Shan,Female,41,20000.00,2024-04-08,0-1 Miles
17853,Frankfurt am Main,Ernest Chen,Male,47,20000.00,2024-07-27,1-2 Miles
17854,Hamburg,Shannon Gomez,Male,46,30000.00,2024-12-03,2-5 Miles
17855,Bracknell,Ronald Lopez,Male,40,20000.00,2024-05-25,1-2 Miles
17856,Bonn,Roger Rai,Male,39,20000.00,2024-09-14,0-1 Miles
17857,Eilenburg,Albert Cabello,Female,40,20000.00,2024-06-29,0-1 Miles
17858,Oak Bay,Dalton Barnes,Male,58,40000.00,2024-11-19,2-5 Miles
17859,Lincoln Acres,Wyatt Gonzalez,Male,58,60000.00,2024-09-14,0-1 Miles
17860,Imperial Beach,Noah Diaz,Male,53,60000.00,2024-09-06,0-1 Miles
17861,Cliffside,Melanie Blue,Female,54,40000.00,2024-11-23,2-5 Miles
17862,Renton,Aaron Baker,Male,49,40000.00,2024-09-09,2-5 Miles
17863,Lemon Grove,Bailey Cooper,Female,49,40000.00,2024-09-01,2-5 Miles
17864,Port Orchard,Emily Martinez,Female,54,60000.00,2024-09-07,2-5 Miles
17865,Langford,Blake Barnes,Male,59,60000.00,2024-11-28,0-1 Miles
17866,El Cajon,Jack Baker,Male,59,60000.00,2024-09-11,0-1 Miles
17867,Sooke,Stephanie Sanchez,Female,47,50000.00,2024-09-11,0-1 Miles
17868,Bellflower,Richard Blue,Male,53,60000.00,2024-09-17,0-1 Miles
17869,Beverly Hills,Henry Mehta,Male,47,60000.00,2024-09-06,0-1 Miles
17870,Long Beach,Melissa Price,Female,47,60000.00,2024-09-02,0-1 Miles
17871,Woodburn,Sydney Patterson,Female,59,60000.00,2024-09-28,0-1 Miles
17872,Issaquah,Robert Miller,Male,48,60000.00,2024-10-21,1-2 Miles
17873,Bottrop,Alejandro She,Male,51,10000.00,2023-09-28,0-1 Miles
17874,Paris,Natasha Alvarez,Female,53,10000.00,2024-11-20,0-1 Miles
17875,Paderborn,Tommy Anand,Male,52,10000.00,2024-05-17,0-1 Miles
17876,Paderborn,Fernando Harris,Male,58,10000.00,2024-05-15,0-1 Miles
17877,Saarlouis,Danny Blanco,Male,52,10000.00,2024-05-17,0-1 Miles
17878,Metz,Gabrielle Sanders,Female,53,10000.00,2024-11-07,0-1 Miles
17879,Kirkby,Seth Rivera,Male,53,10000.00,2024-04-14,0-1 Miles
17880,Bury,Sydney Hall,Female,58,20000.00,2024-03-03,0-1 Miles
17881,London,Tamara Wang,Female,48,20000.00,2024-04-28,0-1 Miles
17882,Oxford,Drew Deng,Male,58,20000.00,2024-01-30,0-1 Miles
17883,Orleans,Lori Rubio,Female,79,20000.00,2024-08-26,0-1 Miles
17884,Newcastle upon Tyne,Mayra Schmidt,Female,83,30000.00,2024-08-03,0-1 Miles
17885,Paris,Julio Carlson,Male,58,30000.00,2023-12-13,0-1 Miles
17886,Bracknell,Bianca Harrison,Female,61,10000.00,2024-04-27,0-1 Miles
17887,London,Joel Madan,Male,50,10000.00,2024-09-20,0-1 Miles
17888,Bracknell,Mandy Liu,Female,56,10000.00,2024-09-09,0-1 Miles
17889,Leeds,Blake Taylor,Male,62,20000.00,2023-08-03,0-1 Miles
17890,Oxon,Derrick Jiménez,Male,59,10000.00,2023-08-01,0-1 Miles
17891,Les Ulis,Sharon Lal,Female,64,10000.00,2023-12-21,0-1 Miles
17892,Woolston,Ronnie Xu,Male,65,20000.00,2023-09-27,0-1 Miles
17893,Werne,Omar Rai,Male,64,20000.00,2023-10-21,0-1 Miles
17894,Chatou,Hailey Simmons,Female,59,20000.00,2023-12-11,0-1 Miles
17895,Gateshead,Allen Subram,Male,66,10000.00,2024-04-14,2-5 Miles
17896,West Sussex,Renee Gutierrez,Female,60,10000.00,2023-09-09,0-1 Miles
17897,Morangis,Darrell Kumar,Male,82,10000.00,2023-12-14,0-1 Miles
17898,Darmstadt,Janet Sanz,Female,80,20000.00,2023-11-22,0-1 Miles
17899,Paris,Theresa Moreno,Female,79,20000.00,2024-05-22,0-1 Miles
17900,Paris,Victoria Snowden,Female,77,10000.00,2023-12-01,1-2 Miles
17901,Hannover,Keith Tang,Male,72,20000.00,2024-11-01,0-1 Miles
17902,Stuttgart,Ruth Lopez,Female,78,20000.00,2023-11-26,0-1 Miles
17903,Birmingham,Bethany Shen,Female,72,30000.00,2024-10-24,0-1 Miles
17904,Sunbury,Gina Torres,Female,40,10000.00,2022-04-02,0-1 Miles
17905,North Ryde,Calvin Yuan,Male,39,10000.00,2024-11-09,2-5 Miles
17906,Hawthorne,Jonathon Vazquez,Male,41,10000.00,2024-12-04,2-5 Miles
17907,Wollongong,Priscilla Luo,Female,41,10000.00,2024-10-07,2-5 Miles
17908,East Brisbane,Warren Yang,Male,42,10000.00,2024-03-11,2-5 Miles
17909,Newcastle,Joanna Ortega,Female,43,10000.00,2022-04-21,1-2 Miles
17910,Milsons Point,Dustin Nara,Male,43,10000.00,2022-04-11,0-1 Miles
17911,Coffs Harbour,Pedro Rodriguez,Male,43,10000.00,2022-04-06,2-5 Miles
17912,Lane Cove,Louis Zhou,Male,43,10000.00,2022-04-08,2-5 Miles
17913,Sunbury,Lacey Xu,Female,44,10000.00,2022-04-29,1-2 Miles
17914,Findon,Phillip Suri,Male,41,20000.00,2022-04-25,0-1 Miles
17915,Darlinghurst,Aimee Li,Female,42,10000.00,2022-04-10,2-5 Miles
17916,Lavender Bay,Tracy Xu,Female,42,10000.00,2022-04-18,1-2 Miles
17917,Brisbane,Cristina Raje,Female,41,20000.00,2022-04-17,0-1 Miles
17918,Springwood,Suzanne Zeng,Female,41,20000.00,2022-04-27,0-1 Miles
17919,Seaford,Bruce Hernandez,Male,42,20000.00,2022-04-17,0-1 Miles
17920,North Ryde,Bradley Yuan,Male,42,20000.00,2022-04-05,0-1 Miles
17921,Warrnambool,Karen Li,Female,42,20000.00,2022-04-02,0-1 Miles
17922,Lane Cove,Shane Schmidt,Male,42,20000.00,2022-04-29,0-1 Miles
17923,Gold Coast,Cory Malhotra,Male,42,10000.00,2022-04-26,1-2 Miles
17924,Sunbury,Shawna Lal,Female,42,10000.00,2022-04-11,1-2 Miles
17925,Darlinghurst,Bradley Raji,Male,42,20000.00,2022-04-11,0-1 Miles
17926,Springwood,Carolyn Ramos,Female,42,20000.00,2022-04-26,0-1 Miles
17927,Wollongong,Douglas Patel,Male,42,20000.00,2022-04-19,0-1 Miles
17928,Essen,Terrence She,Male,76,20000.00,2023-11-23,1-2 Miles
17929,Mühlheim,Alfredo Rubio,Male,76,20000.00,2023-11-07,1-2 Miles
17930,Paris,Chelsea Srini,Female,47,20000.00,2024-09-18,1-2 Miles
17931,Saint Ouen,Jeffery Zhao,Male,48,20000.00,2024-08-27,1-2 Miles
17932,Verrieres Le Buisson,Barry Srini,Male,53,30000.00,2023-12-16,0-1 Miles
17933,Maidenhead,Virginia Prasad,Female,59,30000.00,2023-09-14,0-1 Miles
17934,Eilenburg,Nelson Gill,Male,54,20000.00,2023-11-16,0-1 Miles
17935,Erlangen,Misty Jai,Female,59,20000.00,2024-06-22,1-2 Miles
17936,Bury,Tonya Deng,Female,54,20000.00,2024-04-18,2-5 Miles
17937,Runcorn,Heidi Kapoor,Female,59,30000.00,2023-09-01,0-1 Miles
17938,Lieusaint,Ruben Gill,Male,61,10000.00,2025-01-04,1-2 Miles
17939,Suresnes,Kelli Wang,Female,61,10000.00,2025-01-03,2-5 Miles
17940,Frankfurt,Tommy Yuan,Male,61,20000.00,2023-11-06,0-1 Miles
17941,Ingolstadt,David Jenkins,Male,60,20000.00,2023-10-31,0-1 Miles
17942,Ingolstadt,Steven Watson,Male,55,20000.00,2023-11-02,2-5 Miles
17943,Warrington,Joe Romero,Male,55,30000.00,2023-09-07,0-1 Miles
17944,Drancy,Riley Rivera,Female,51,20000.00,2023-12-03,0-1 Miles
17945,Frankfurt,Julio Rubio,Male,56,30000.00,2023-11-20,0-1 Miles
17946,Kassel,Jocelyn Washington,Female,56,30000.00,2023-10-29,0-1 Miles
17947,München,Erick Srini,Male,61,30000.00,2023-12-11,0-1 Miles
17948,West Sussex,Cheryl Vazquez,Female,60,30000.00,2023-09-21,0-1 Miles
17949,Lille,Sophia Mitchell,Female,61,40000.00,2023-12-06,0-1 Miles
17950,Colomiers,Alberto Ortega,Male,61,30000.00,2023-12-13,0-1 Miles
17951,Esher-Molesey,Frederick Malhotra,Male,50,10000.00,2024-07-05,5-10 Miles
17952,Sulzbach Taunus,Brendan Beck,Male,50,10000.00,2023-12-24,0-1 Miles
17953,Paris,Latoya Raje,Female,49,10000.00,2024-08-19,0-1 Miles
17954,Saint Germain en Laye,Shelby Torres,Female,50,20000.00,2024-05-20,0-1 Miles
17955,Saarlouis,Ronnie Zhao,Male,49,20000.00,2024-11-14,2-5 Miles
17956,Metz,Jaime Gomez,Male,44,30000.00,2022-01-20,0-1 Miles
17957,Sèvres,Misty Yuan,Female,49,30000.00,2022-01-28,0-1 Miles
17958,London,Ricardo Lal,Male,49,30000.00,2023-09-24,0-1 Miles
17959,London,Ebony Srini,Female,50,30000.00,2023-09-12,0-1 Miles
17960,Oxford,Marie Rodriguez,Female,49,40000.00,2023-09-13,0-1 Miles
17961,Maidenhead,Meghan Blanco,Female,50,20000.00,2024-11-04,0-1 Miles
17962,London,Colin Zhou,Male,45,30000.00,2023-09-14,0-1 Miles
17963,Darmstadt,Natalie Collins,Female,51,30000.00,2023-11-28,1-2 Miles
17964,Solingen,Darren Suri,Male,50,40000.00,2023-12-01,0-1 Miles
17965,W. York,Warren Chander,Male,45,40000.00,2023-09-20,0-1 Miles
17966,Watford,Kellie Gutierrez,Female,50,50000.00,2023-09-19,0-1 Miles
17967,York,Cassandra Gonzalez,Female,62,10000.00,2024-12-28,0-1 Miles
17968,Warrington,Nina Black,Female,62,20000.00,2023-09-13,2-5 Miles
17969,Kirkby,Jeffery Li,Male,68,20000.00,2023-09-11,2-5 Miles
17970,Berlin,Erick Martinez,Male,66,10000.00,2024-04-01,0-1 Miles
17971,Colombes,Mayra Perez,Female,52,10000.00,2022-02-22,0-1 Miles
17972,Runcorn,Alisha Ma,Female,46,20000.00,2023-10-15,0-1 Miles
17973,Paris,Johnathan Rodriguez,Male,41,30000.00,2022-03-21,1-2 Miles
17974,Berkshire,Kate Raje,Female,51,30000.00,2023-10-20,2-5 Miles
17975,Cergy,Candace Sai,Female,46,40000.00,2022-03-31,0-1 Miles
17976,München,Daisy Carlson,Female,51,40000.00,2023-12-20,0-1 Miles
17977,Birmingham,Valerie Zeng,Female,52,40000.00,2023-10-25,0-1 Miles
17978,Bury,Armando Diaz,Male,51,40000.00,2023-10-18,0-1 Miles
17979,Runcorn,Lisa Lin,Female,51,40000.00,2023-10-10,0-1 Miles
17980,Kassel,Paige Hughes,Female,53,30000.00,2023-12-02,0-1 Miles
17981,Warrington,Fernando Mitchell,Male,47,30000.00,2023-09-29,2-5 Miles
17982,Saint Ouen,Francisco Mehta,Male,52,40000.00,2022-05-19,0-1 Miles
17983,Hamburg,Carol Saunders,Female,53,40000.00,2023-12-14,0-1 Miles
17984,Hof,Barbara Andersen,Female,53,40000.00,2023-12-19,0-1 Miles
17985,Kiel,Cedric Sun,Male,53,40000.00,2023-12-24,0-1 Miles
17986,München,Monica Malhotra,Female,47,40000.00,2023-12-16,0-1 Miles
17987,Paris,Cara Sun,Female,54,30000.00,2022-05-05,2-5 Miles
